name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,id,html,cluster
Play,Jax Jones,771.0,768.0,11,-7.773,0,451.0,266.0,1.26e-05,426.0,607.0,125.023,,186240,4,29R1IMTTbDDA3VNlk6UEW5,https://open.spotify.com/track/29R1IMTTbDDA3VNlk6UEW5,4.0
FRIENDS,Marshmello,626.0,0.88,9,-2.384,0,504.0,205.0,0.0,128.0,534.0,95.079,,202621,4,08bNPGLD8AhKpnnERrAc6G,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,4.0
I Found You (with Calvin Harris),benny blanco,775.0,872.0,6,-4.194,1,469.0,33.0,579.0,298.0,379.0,122.994,,191496,4,5sdb5pMhcK44SSLsj1moUh,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh,4.0
Yeah! (feat. Lil Jon & Ludacris),Usher,894.0,791.0,2,-4.699,1,112.0,183.0,0.0,388.0,583.0,105.018,,250373,4,5rb9QrpfcKFHM1EUbSIurX,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,0.0
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,575.0,758.0,1,-5.029,0,618.0,954.0,0.0,394.0,493.0,144.107,,182623,4,5JEx7HbmvHQQswJCsoo9rA,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,4.0
Hips Don't Lie (feat. Wyclef Jean),Shakira,778.0,824.0,10,-5.892,0,707.0,284.0,0.0,405.0,758.0,100.024,,218093,4,3ZFTkvIE7kyPt6Nu3PEa7V,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,0.0
Single Ladies (Put a Ring on It),Beyoncé,426.0,584.0,1,-5.293,1,296.0,383.0,0.0,188.0,272.0,193.437,,193213,4,5R9a4t5t5O0IsznsrKPVro,https://open.spotify.com/track/5R9a4t5t5O0IsznsrKPVro,4.0
Sweet but Psycho,Ava Max,719.0,704.0,1,-4.724,1,476.0,691.0,0.0,166.0,628.0,133.002,,187436,4,25sgk305KZfyuqVBQIahim,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,4.0
Cool,Jonas Brothers,681.0,603.0,0,-5.533,1,458.0,105.0,0.0,159.0,643.0,79.007,,167120,4,3QmolSZqjjLksTUvZJ6pPS,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,8.0
Youngblood,5 Seconds of Summer,596.0,854.0,7,-5.114,0,463.0,169.0,0.0,124.0,152.0,120.274,,203418,4,55S2PQgSMYAhgoTCcGCDfw,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw,4.0
Somebody,Natalie La Rose,0.83,0.52,0,-8.714,1,376.0,792.0,1.25e-05,656.0,735.0,104.99,,189907,4,7ioiB40H9xKs04QtIso2I3,https://open.spotify.com/track/7ioiB40H9xKs04QtIso2I3,4.0
Price Tag,Jessie J,447.0,839.0,5,-3.948,1,254.0,304.0,1.76e-06,189.0,677.0,174.959,,221240,4,7nqlRkgNyEpb9nvb03GMp7,https://open.spotify.com/track/7nqlRkgNyEpb9nvb03GMp7,0.0
Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,643.0,904.0,0,-3.694,1,739.0,776.0,0.0,189.0,481.0,103.028,,195419,4,5f3JSGmXvBk2PxE1hvMG8w,https://open.spotify.com/track/5f3JSGmXvBk2PxE1hvMG8w,4.0
Dura,Daddy Yankee,786.0,846.0,1,-3.468,1,505.0,174.0,0.0,413.0,819.0,95.005,,200480,4,2j2fIJGh4PMdXt9ULI5Tlc,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc,4.0
No Lie,Sean Paul,743.0,892.0,7,-2.801,1,128.0,46.0,0.0,257.0,472.0,102.019,,221176,4,2ZiDfw6UdzDu754cBiwgEG,https://open.spotify.com/track/2ZiDfw6UdzDu754cBiwgEG,0.0
Post Malone (feat. RANI),Sam Feldt,0.59,642.0,7,-3.87,1,122.0,771.0,0.0,105.0,651.0,107.356,,174444,4,0qc4QlcCxVTGyShurEv1UU,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,4.0
Know You Better,FÄIS,854.0,586.0,6,-5.163,1,0.1,142.0,2.77e-06,71.0,779.0,97.974,,178144,4,6TxyH9fi1yV4QMVw4cV4Nv,https://open.spotify.com/track/6TxyH9fi1yV4QMVw4cV4Nv,4.0
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,601.0,724.0,6,-4.856,1,486.0,945.0,1.68e-06,0.12,508.0,102.061,,207905,4,4hQ6UGyWQIGJmHSo0J88JW,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,4.0
Mad Love,Sean Paul,793.0,824.0,2,-3.476,1,177.0,6.0,3.29e-06,169.0,611.0,98.019,,199945,4,3soOPBuMK8YMdWnV7xpEyf,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf,4.0
X,Nicky Jam,595.0,773.0,9,-4.736,0,549.0,364.0,108.0,334.0,711.0,180.073,,173628,4,39N9RPD9MRb5WmoLzNzPeA,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,4.0
Better Now,Post Malone,0.68,578.0,10,-5.804,1,0.04,331.0,0.0,135.0,341.0,145.038,,231267,4,7dt6x5M1jzdTEt8oCbisTK,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,0.0
Own It (feat. Ed Sheeran & Burna Boy),Stormzy,817.0,781.0,7,-4.178,0,112.0,838.0,5.21e-06,123.0,359.0,104.0,,216707,4,4QPEwDdOMhY7rNS05mTyMR,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,0.0
TiK ToK,Kesha,755.0,832.0,2,-2.741,0,116.0,746.0,1.27e-06,291.0,735.0,120.032,,199693,4,5OMwQFBcte0aWFJFqrr5oj,https://open.spotify.com/track/5OMwQFBcte0aWFJFqrr5oj,4.0
Wild Ones (feat. Sia),Flo Rida,608.0,0.86,5,-5.324,0,554.0,991.0,0.0,262.0,437.0,127.075,,232947,4,1NpW5kyvO4XrNJ3rnfcNy3,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,0.0
Levels - Radio Edit,Avicii,0.62,881.0,1,-5.851,0,372.0,585.0,714.0,311.0,415.0,126.035,,199904,4,0JhKJg5ejeQ8jq89UQtnw8,https://open.spotify.com/track/0JhKJg5ejeQ8jq89UQtnw8,4.0
Titanium (feat. Sia),David Guetta,604.0,787.0,0,-3.674,0,103.0,679.0,0.15,127.0,301.0,126.062,,245040,4,0TDLuuLlV54CkRRUOahJb4,https://open.spotify.com/track/0TDLuuLlV54CkRRUOahJb4,0.0
Low (feat. T-Pain),Flo Rida,918.0,609.0,10,-5.64,0,791.0,928.0,0.0,139.0,304.0,128.008,,231400,4,0CAfXk7DXMnon4gLudAp7J,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J,0.0
Oops!...I Did It Again,Britney Spears,751.0,0.82,11,-5.538,1,445.0,303.0,8.92e-06,153.0,884.0,95.075,,211693,4,2wieqJV8095bus9sbLqAGC,https://open.spotify.com/track/2wieqJV8095bus9sbLqAGC,4.0
Timber (feat. Ke$ha),Pitbull,581.0,963.0,11,-4.087,1,981.0,295.0,0.0,139.0,788.0,129.992,,204160,4,3cHyrEgdyYRjgJKSOiOtcS,https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS,4.0
Ain't Nobody (Loves Me Better),Felix Jaehn,768.0,567.0,2,-7.046,0,312.0,0.66,277.0,0.07,471.0,117.974,,186147,4,5afHIkEcVhCF1Z1CTqMUXB,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB,4.0
In My Mind,Dynoro,694.0,0.77,6,-5.335,1,149.0,176.0,1.1e-05,118.0,163.0,125.905,,184560,4,0E9ZjEAyAwOXZ7wJC0PD33,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,4.0
Cake By The Ocean,DNCE,774.0,764.0,4,-5.445,0,518.0,156.0,0.0,383.0,912.0,118.997,,219147,4,2aFiaMXmWsM3Vj72F9ksBl,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,0.0
All ‘Bout The Money,FAULHABER,721.0,779.0,6,-4.239,0,606.0,142.0,0.0,143.0,327.0,110.026,,169964,4,62XCV3AmCMkPa9X5mCim8O,https://open.spotify.com/track/62XCV3AmCMkPa9X5mCim8O,4.0
Middle,DJ Snake,611.0,0.7,9,-5.331,1,436.0,199.0,0.0,549.0,213.0,104.981,,220573,4,4OZEu0Vwq0RB2LAq14v99n,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,0.0
Perfect Strangers,Jonas Blue,742.0,819.0,1,-5.307,1,487.0,372.0,0.0,277.0,709.0,117.986,,196613,4,1CUVN2kn7mW5FjkqXTR2W1,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,4.0
Starboy,The Weeknd,681.0,594.0,7,-7.028,1,282.0,165.0,3.49e-06,134.0,535.0,186.054,,230453,4,5aAx2yezTd8zXrkmtKl66Z,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,0.0
Familiar,Liam Payne,636.0,805.0,9,-4.594,1,327.0,161.0,0.0,793.0,908.0,92.958,,196552,4,0Y4hwUppbGc8aIBmiTz30A,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A,4.0
Feelings,John Newman,453.0,833.0,11,-4.248,0,68.0,0.1,0.0,847.0,609.0,125.535,,182727,4,1eSGjhgBHh8zhJ44eHtvhP,https://open.spotify.com/track/1eSGjhgBHh8zhJ44eHtvhP,4.0
Younger,Jonas Blue,784.0,845.0,3,-2.793,1,596.0,286.0,1.59e-05,74.0,888.0,105.981,,194721,4,4D7ERaKgv8NAeck8RzUtRz,https://open.spotify.com/track/4D7ERaKgv8NAeck8RzUtRz,4.0
Most Girls,Hailee Steinfeld,755.0,0.57,9,-7.132,1,888.0,416.0,0.0,891.0,406.0,102.991,,204400,4,2mfUa8bLs2s5N4VaqJZ4lZ,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,4.0
Strip That Down,Liam Payne,869.0,485.0,6,-5.595,1,545.0,246.0,0.0,765.0,527.0,106.028,,204502,4,6EpRaXYhGOB3fj4V2uDkMJ,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,4.0
Bad Liar,Selena Gomez,953.0,0.41,1,-6.543,1,705.0,175.0,0.0,768.0,718.0,121.074,,214648,4,1sCxVKWImDZSZKvG0U9B23,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,4.0
Tie Me Down (with Elley Duhé),Gryffin,548.0,839.0,6,-2.371,1,644.0,135.0,0.0,102.0,314.0,98.932,,218296,4,4QVS8YCpK71R4FsxSMCjhP,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,0.0
REMEDY,Alesso,601.0,775.0,0,-4.612,1,473.0,269.0,0.0,883.0,483.0,119.964,,190295,4,6jreFSOTUAViWjKyzOC4Kg,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg,4.0
Look What You Made Me Do,Taylor Swift,773.0,0.68,9,-6.378,0,141.0,213.0,1.57e-05,122.0,497.0,128.062,,211859,4,6uFsE1JgZ20EXyU0JQZbUR,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,4.0
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,671.0,672.0,0,-3.094,0,688.0,329.0,0.0,118.0,632.0,97.979,,204173,4,1OAh8uOEOvTDqkKFsKksCi,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,4.0
Never Alone,Felix Jaehn,675.0,827.0,8,-4.793,0,38.0,559.0,2.46e-06,126.0,446.0,125.988,,176594,4,4w3InOZmItJiSlhnkr3lv6,https://open.spotify.com/track/4w3InOZmItJiSlhnkr3lv6,4.0
Symphony (feat. Zara Larsson),Clean Bandit,707.0,629.0,0,-4.581,0,563.0,259.0,1.6e-05,138.0,457.0,122.863,,212459,4,1x5sYLZiu9r5E43kMlt9f8,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,4.0
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,782.0,685.0,4,-6.237,1,309.0,166.0,1.18e-05,0.16,603.0,118.016,,180566,4,7vFoFDWqTX0mHzLfrF1Cfy,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy,4.0
Five More Hours - Deorro x Chris Brown,Deorro,704.0,802.0,5,-6.175,0,217.0,355.0,0.0,682.0,526.0,127.973,,212640,4,6f1QFKG6GSBKdh7zfbj9rc,https://open.spotify.com/track/6f1QFKG6GSBKdh7zfbj9rc,4.0
Pompeii,Bastille,681.0,709.0,9,-6.488,1,41.0,749.0,0.0,266.0,591.0,127.44,,214148,4,7Fw5i56my24ZBnGS7hFX2n,https://open.spotify.com/track/7Fw5i56my24ZBnGS7hFX2n,4.0
Airplanes (feat. Hayley Williams of Paramore),B.o.B,0.66,867.0,6,-4.285,0,116.0,0.11,0.0,368.0,377.0,93.033,,180480,4,6lV2MSQmRIkycDScNtrBXO,https://open.spotify.com/track/6lV2MSQmRIkycDScNtrBXO,4.0
Uptown Funk (feat. Bruno Mars),Mark Ronson,856.0,609.0,0,-7.223,1,824.0,801.0,8.15e-05,344.0,928.0,114.988,,269667,4,57n3qOwXcoRMyGFjeqC1Rh,https://open.spotify.com/track/57n3qOwXcoRMyGFjeqC1Rh,6.0
Are You With Me,Lost Frequencies,763.0,608.0,5,-8.1,0,35.0,262.0,2.5e-05,0.12,394.0,121.02,,138013,4,7zgMMHF1MpUc3816RqUgxn,https://open.spotify.com/track/7zgMMHF1MpUc3816RqUgxn,8.0
King,Years & Years,0.55,665.0,4,-8.523,0,377.0,122.0,0.0,404.0,0.45,120.046,,214267,4,7isLSZOetwc6eQsn87xH4t,https://open.spotify.com/track/7isLSZOetwc6eQsn87xH4t,4.0
Where Are Ü Now (with Justin Bieber),Skrillex,476.0,742.0,7,-5.106,1,587.0,45.0,2.85e-06,66.0,193.0,139.808,,251293,4,6v0rN9K7K2bVY9HRIDNNpZ,https://open.spotify.com/track/6v0rN9K7K2bVY9HRIDNNpZ,0.0
El Perdón (with Enrique Iglesias),Nicky Jam,622.0,701.0,8,-5.452,1,559.0,423.0,0.0,955.0,645.0,179.998,,207013,4,4Ld3RS6KBXGsvtfmnjxlVl,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl,4.0
FourFiveSeconds,Rihanna,582.0,272.0,2,-5.662,1,501.0,875.0,0.0,0.13,354.0,205.846,,188238,4,78TTtXnFQPzwqlbtbwqN0y,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,4.0
Nobody,Martin Jensen,673.0,687.0,6,-5.295,0,623.0,269.0,0.0,181.0,524.0,96.964,,211040,4,2qfEcCkEo5NscA9GL7ER72,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72,4.0
What Do You Mean?,Justin Bieber,841.0,571.0,5,-8.066,0,102.0,0.65,33.0,895.0,772.0,125.032,,207547,4,6nRwc5GgNvBMkKaynhQzrm,https://open.spotify.com/track/6nRwc5GgNvBMkKaynhQzrm,4.0
Hey Mama (feat. Nicki Minaj & Afrojack),David Guetta,596.0,0.73,9,-4.091,1,151.0,0.24,0.0,325.0,525.0,85.979,,192560,4,7cCJNG7JhYMsBiiPiynEty,https://open.spotify.com/track/7cCJNG7JhYMsBiiPiynEty,4.0
How Deep Is Your Love,Calvin Harris,738.0,868.0,11,-4.373,0,731.0,392.0,169.0,388.0,336.0,122.003,,212640,4,22mek4IiqubGD9ctzxc69s,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,4.0
One Last Time,Ariana Grande,628.0,593.0,8,-5.036,1,323.0,93.0,1.65e-06,96.0,104.0,125.026,,197267,4,7xoUc6faLbCqZO6fQEYprd,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd,4.0
Shut Up and Dance,WALK THE MOON,576.0,876.0,1,-3.82,1,641.0,651.0,1.25e-06,271.0,613.0,128.04,,198720,4,79m3gsQ2Ab1bhADmew8N2L,https://open.spotify.com/track/79m3gsQ2Ab1bhADmew8N2L,4.0
Don't Look Down (feat. Usher),Martin Garrix,582.0,828.0,0,-5.976,1,354.0,322.0,637.0,109.0,346.0,127.995,,223773,4,6qNavo6GSNDNpsV2HNMeUF,https://open.spotify.com/track/6qNavo6GSNDNpsV2HNMeUF,0.0
"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)                                                                                                                ",Flo Rida,854.0,766.0,9,-4.697,0,141.0,242.0,0.0,793.0,784.0,118.004,,224258,4,62ml8YAQDAP6PkZAZUFNRO,https://open.spotify.com/track/62ml8YAQDAP6PkZAZUFNRO,0.0
Hold My Hand,Jess Glynne,642.0,823.0,0,-5.717,1,289.0,159.0,0.0,776.0,431.0,122.977,,227344,4,58jx3tTuDuzHysC77c0AQd,https://open.spotify.com/track/58jx3tTuDuzHysC77c0AQd,0.0
Worth It (feat. Kid Ink),Fifth Harmony,881.0,736.0,8,-4.917,1,965.0,655.0,5.42e-06,122.0,553.0,99.987,,224080,4,6dp6PurIR3cXkhFQ69CEo3,https://open.spotify.com/track/6dp6PurIR3cXkhFQ69CEo3,0.0
Lush Life,Zara Larsson,694.0,712.0,7,-3.923,0,46.0,133.0,0.0,211.0,799.0,98.022,,201122,4,0r4SsYcwvd8URat6AS2m6f,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f,4.0
Heroes (we could be),Alesso,519.0,0.75,5,-4.153,1,554.0,364.0,0.0,212.0,366.0,125.859,,209867,4,77sHtGTWrw6FyUHCLlssle,https://open.spotify.com/track/77sHtGTWrw6FyUHCLlssle,4.0
I Want You To Know,Zedd,561.0,877.0,9,-2.215,0,659.0,621.0,8.11e-06,0.28,375.0,130.003,,238800,4,6izhPbUU3CeMYvTT74YHnb,https://open.spotify.com/track/6izhPbUU3CeMYvTT74YHnb,0.0
Blame (feat. John Newman),Calvin Harris,412.0,859.0,0,-4.096,0,85.0,282.0,766.0,404.0,367.0,127.931,,214427,4,7EYWEwJyai7udNmqvRPsZM,https://open.spotify.com/track/7EYWEwJyai7udNmqvRPsZM,4.0
Blurred Lines,Robin Thicke,862.0,503.0,7,-7.703,1,494.0,453.0,1.87e-05,761.0,863.0,119.998,,263053,4,0XzkemXSiXJa7VgDFPfU4S,https://open.spotify.com/track/0XzkemXSiXJa7VgDFPfU4S,0.0
Happy,Pharrell Williams,652.0,757.0,1,-6.819,1,153.0,286.0,0.0,886.0,962.0,159.911,,233305,4,6NPVjNh8Jhru9xOmyQigds,https://open.spotify.com/track/6NPVjNh8Jhru9xOmyQigds,0.0
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,781.0,526.0,6,-6.985,0,293.0,619.0,0.0,457.0,662.0,94.992,,235613,4,1CmUZGtH29Kx36C1Hleqlz,https://open.spotify.com/track/1CmUZGtH29Kx36C1Hleqlz,0.0
I Love It (feat. Charli XCX),Icona Pop,711.0,906.0,8,-2.671,1,284.0,952.0,1.64e-05,153.0,824.0,125.916,,157153,4,1Q8ys0130rNeEE162pmsQa,https://open.spotify.com/track/1Q8ys0130rNeEE162pmsQa,8.0
Fireball (feat. John Ryan),Pitbull,761.0,933.0,10,-5.38,1,56.0,908.0,8.53e-05,607.0,836.0,122.959,,236200,4,4Y7XAxTANhu3lmnLAzhWJW,https://open.spotify.com/track/4Y7XAxTANhu3lmnLAzhWJW,0.0
Bailando - English Version,Enrique Iglesias,723.0,0.85,7,-3.508,1,879.0,841.0,0.0,697.0,937.0,90.957,,242331,4,3Y9xtYyVyF13po6xePV5Cp,https://open.spotify.com/track/3Y9xtYyVyF13po6xePV5Cp,0.0
Shower,Becky G,699.0,529.0,2,-7.548,1,487.0,317.0,3.59e-05,285.0,121.0,119.987,,206167,4,3DmW6y7wTEYHJZlLo1r6XJ,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ,4.0
Sing,Ed Sheeran,818.0,0.67,8,-4.451,0,472.0,304.0,1.22e-06,601.0,939.0,119.988,,235382,4,6K8qKeWo5MsFED7wCR6Kop,https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop,0.0
Sexy Bitch (feat. Akon),David Guetta,815.0,633.0,11,-4.99,0,486.0,744.0,287.0,148.0,853.0,130.016,,195853,4,28O4PwkH8bzARStxeL4pxL,https://open.spotify.com/track/28O4PwkH8bzARStxeL4pxL,4.0
Love Me Again,John Newman,485.0,915.0,2,-3.469,0,544.0,441.0,112.0,987.0,201.0,126.027,,240289,4,57PjISfyOyDcvTPipz16nf,https://open.spotify.com/track/57PjISfyOyDcvTPipz16nf,0.0
Whistle,Flo Rida,754.0,933.0,0,-5.786,1,448.0,199.0,0.0,297.0,0.75,103.992,,225000,4,0ltBH1JNzSvQJPjJpvTu9B,https://open.spotify.com/track/0ltBH1JNzSvQJPjJpvTu9B,0.0
This Girl - Kungs Vs. Cookin' On 3 Burners,Kungs,0.79,705.0,0,-4.684,0,383.0,807.0,4.81e-05,251.0,501.0,121.969,,195561,4,4AOpEhqA7zHxQjkHmRrAp7,https://open.spotify.com/track/4AOpEhqA7zHxQjkHmRrAp7,4.0
Don't You Worry Child - Radio Edit,Swedish House Mafia,612.0,0.84,11,-3.145,0,509.0,112.0,0.0,116.0,438.0,129.042,,212862,4,2V65y3PX4DkRhy1djlxd9p,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p,4.0
Miss Independent,Ne-Yo,668.0,673.0,1,-5.714,1,145.0,0.48,0.0,194.0,727.0,171.812,,232000,4,1yJ5fyqBusR7Verj8JGsKV,https://open.spotify.com/track/1yJ5fyqBusR7Verj8JGsKV,0.0
Cheap Thrills,Sia,628.0,698.0,6,-5.608,0,105.0,472.0,143.0,907.0,732.0,89.976,,211667,4,27SdWb2rFzO6GWiYDBTD9j,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,4.0
Don't Let Me Down,The Chainsmokers,532.0,869.0,11,-5.094,1,172.0,157.0,508.0,136.0,422.0,159.803,,208373,4,1i1fxkWeaMmKEB4T7zqbzK,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK,4.0
Scars To Your Beautiful,Alessia Cara,319.0,739.0,0,-5.74,1,272.0,285.0,0.0,111.0,449.0,194.169,,230227,4,42ydLwx4i5V49RXHOozJZq,https://open.spotify.com/track/42ydLwx4i5V49RXHOozJZq,0.0
In the Name of Love,Martin Garrix,501.0,519.0,4,-5.88,0,409.0,109.0,0.0,454.0,168.0,133.99,,195707,4,23L5CiUhw2jV1OIMwthR3S,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S,4.0
Sun Is Shining,Axwell /\ Ingrosso,284.0,774.0,2,-3.039,1,685.0,863.0,0.0,744.0,362.0,131.381,,255066,4,5kBHjpK4YGXVnOMXDUDjgX,https://open.spotify.com/track/5kBHjpK4YGXVnOMXDUDjgX,0.0
Summer,Calvin Harris,603.0,861.0,4,-3.565,0,325.0,215.0,43.0,0.1,0.72,127.962,,224507,4,7b71WsDLb8gG0cSyDTFAEW,https://open.spotify.com/track/7b71WsDLb8gG0cSyDTFAEW,0.0
What Makes You Beautiful,One Direction,726.0,787.0,4,-2.494,1,737.0,9.0,0.0,596.0,888.0,124.99,,199987,4,4cluDES4hQEUhmXj6TXkSo,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo,4.0
Sexy And I Know It,LMFAO,707.0,861.0,7,-4.225,1,316.0,0.1,0.0,191.0,795.0,130.021,,199480,4,70Vdd1gx5tn84jkAU31ASv,https://open.spotify.com/track/70Vdd1gx5tn84jkAU31ASv,4.0
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)                                                                                                                             ",Pitbull,671.0,939.0,8,-3.206,1,161.0,191.0,0.0,298.0,0.53,129.024,,252307,4,4QNpBfC0zvjKqPJcyqBy9W,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,0.0
Wiggle (feat. Snoop Dogg),Jason Derulo,697.0,621.0,9,-6.886,0,0.25,802.0,0.0,162.0,721.0,81.946,,193296,4,2sLwPnIP3CUVmIuHranJZU,https://open.spotify.com/track/2sLwPnIP3CUVmIuHranJZU,4.0
My House,Flo Rida,688.0,702.0,7,-4.792,0,499.0,215.0,0.0,128.0,0.74,94.006,,192191,4,6Knv6wdA0luoMUuuoYi2i1,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,4.0
Viva La Vida,Coldplay,486.0,617.0,5,-7.115,0,287.0,954.0,3.23e-06,109.0,417.0,138.015,,242373,4,5S6pYZD8WH3OQapDHTDM9M,https://open.spotify.com/track/5S6pYZD8WH3OQapDHTDM9M,0.0
Raise Your Glass,P!nk,0.7,708.0,7,-4.952,1,869.0,624.0,0.0,31.0,619.0,122.029,,203267,4,05qq6mwIbG1ZsQhlMKyDwN,https://open.spotify.com/track/05qq6mwIbG1ZsQhlMKyDwN,4.0
Fuck You,CeeLo Green,693.0,879.0,0,-3.988,1,578.0,193.0,0.0,124.0,753.0,127.457,,223694,4,3ydfhgIZIc2j39NLIhpJpq,https://open.spotify.com/track/3ydfhgIZIc2j39NLIhpJpq,0.0
Scared to Be Lonely,Martin Garrix,584.0,0.54,1,-7.786,0,576.0,895.0,0.0,261.0,195.0,137.972,,220883,4,3ebXMykcMXOcLeJ9xZ17XH,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,0.0
Fight Song,Rachel Platten,564.0,714.0,7,-4.987,1,129.0,549.0,0.0,155.0,0.33,175.924,,204013,4,37f4ITSlgPX81ad2EvmVQr,https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr,4.0
Pony,Ginuwine,749.0,605.0,8,-9.359,0,86.0,186.0,381.0,115.0,966.0,142.024,,251733,4,6mz1fBdKATx6qP4oP1I65G,https://open.spotify.com/track/6mz1fBdKATx6qP4oP1I65G,0.0
24K Magic,Bruno Mars,818.0,803.0,1,-4.282,1,797.0,34.0,0.0,153.0,632.0,106.97,,225983,4,2gFvRmQiWg9fN9i74Q0aiw,https://open.spotify.com/track/2gFvRmQiWg9fN9i74Q0aiw,0.0
Weak,AJR,675.0,632.0,5,-4.542,1,439.0,122.0,0.0,141.0,704.0,124.035,,202187,4,3TJk0aoXM0knrOlgd1fnbx,https://open.spotify.com/track/3TJk0aoXM0knrOlgd1fnbx,4.0
All Night,The Vamps,563.0,775.0,8,-6.433,1,366.0,251.0,0.0,326.0,458.0,144.945,,197793,4,1yNyoWWWikbLhwIGWjZuDW,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,4.0
Just Hold On,Steve Aoki,647.0,932.0,11,-3.515,1,824.0,383.0,1.5e-06,574.0,374.0,114.991,,198774,4,3EmmCZoqpWOTY1g2GBwJoR,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,4.0
Starving,Hailee Steinfeld,636.0,633.0,4,-4.23,1,126.0,371.0,0.0,102.0,512.0,99.721,,181880,4,1qOLh0tI7trd1zdDKxYZTe,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,4.0
Touch,Little Mix,607.0,718.0,4,-4.095,1,978.0,32.0,0.0,403.0,551.0,101.821,,213307,4,5Ua3GXyHwiSfpNTMjq6m2z,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,4.0
Shout Out to My Ex,Little Mix,774.0,739.0,0,-4.022,1,952.0,316.0,5.95e-06,119.0,823.0,126.002,,246240,4,0YHUITU3w6ws1v8ehT264g,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,0.0
